,temp,dwpt,rhum,prcp,wdir,wspd,pres
56,46.4,-5.8,37.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
57,42.8,-1.9,57.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
58,39.2,0.0,75.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
59,42.8,-3.9,49.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
60,39.2,-5.0,52.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
61,39.2,-5.0,52.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
62,37.4,-7.0,48.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
63,37.4,-7.0,48.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
64,37.4,-7.8,45.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
65,35.6,-9.0,44.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
66,35.6,-9.0,44.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
67,33.8,-9.9,44.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
68,33.8,-8.8,48.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
69,30.2,-8.9,55.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
70,28.4,-11.8,47.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
71,28.4,-12.9,43.0,0.14522768520046198,290.0,24.0,1016.9601196122912
72,26.6,-13.8,43.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
73,24.8,-12.9,50.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
74,23.0,-15.9,42.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
75,21.2,-15.0,49.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
76,21.2,-16.0,45.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
77,23.0,-16.8,39.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
78,24.8,-17.9,33.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
79,26.6,-17.8,31.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
80,26.6,-19.8,26.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
81,28.4,-19.9,24.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
82,28.4,-20.9,22.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
83,28.4,-20.9,22.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
84,26.6,-20.8,24.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
85,26.6,-20.8,24.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
86,26.6,-19.8,26.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
87,24.8,-19.9,28.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
88,24.8,-19.0,30.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
89,23.0,-19.9,30.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
90,21.2,-19.0,35.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
91,21.2,-19.0,35.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
92,19.4,-18.9,38.0,0.14522768520046198,186.64889034745866,6.0,1016.9601196122912
93,19.4,-18.9,38.0,0.14522768520046198,186.64889034745866,6.0,1016.9601196122912
94,19.4,-18.9,38.0,0.14522768520046198,186.64889034745866,9.0,1016.9601196122912
95,19.4,-18.9,38.0,0.14522768520046198,186.64889034745866,0.0,1016.9601196122912
96,19.4,-17.8,42.0,0.14522768520046198,270.0,7.0,1016.9601196122912
97,19.4,-17.8,42.0,0.14522768520046198,186.64889034745866,0.0,1016.9601196122912
98,19.4,-17.8,42.0,0.14522768520046198,186.64889034745866,6.0,1016.9601196122912
99,21.2,-16.9,42.0,0.14522768520046198,186.64889034745866,6.0,1016.9601196122912
100,23.0,-15.9,42.0,0.14522768520046198,90.0,13.0,1016.9601196122912
101,24.8,-15.9,39.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
102,26.6,-15.0,39.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
103,28.4,-11.8,47.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
104,26.6,-9.9,59.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
105,24.8,-6.9,80.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
106,26.6,-6.0,80.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
107,28.4,-6.0,74.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
108,26.6,-4.0,93.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
109,30.2,-3.0,86.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
110,33.8,-0.9,87.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
111,35.6,0.1,87.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
112,35.6,1.0,93.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
113,37.4,1.0,87.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
114,37.4,1.0,87.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
115,37.4,1.0,87.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
116,35.6,1.0,93.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
117,35.6,1.0,93.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
118,35.6,1.0,93.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
119,35.6,1.0,93.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
120,37.4,1.0,87.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
121,37.4,0.1,81.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
122,39.2,-1.0,70.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
123,39.2,-2.0,65.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
124,41.0,-1.9,61.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
125,42.8,-1.9,57.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
126,42.8,-1.9,57.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
127,42.8,-2.9,53.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
128,42.8,-3.9,49.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
129,42.8,-4.8,46.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
130,42.8,-6.9,39.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
131,39.2,-7.8,42.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
132,37.4,-7.8,45.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
133,37.4,-9.0,41.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
134,35.6,-9.0,44.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
135,33.8,-8.8,48.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
136,33.8,-8.8,48.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
137,32.0,-10.0,47.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
138,30.2,-8.9,55.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
139,28.4,-11.8,47.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
140,26.6,-13.0,46.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
141,24.8,-12.9,50.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
142,23.0,-13.8,50.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
143,21.2,-13.8,54.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
144,21.2,-13.8,54.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
145,21.2,-13.8,54.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
146,19.4,-13.9,58.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
147,19.4,-13.9,58.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
148,21.2,-13.8,54.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
149,23.0,-13.8,50.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
150,24.8,-13.9,46.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
151,26.6,-17.0,33.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
152,28.4,-17.7,29.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
153,28.4,-17.7,29.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
154,30.2,-19.1,24.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
155,30.2,-20.1,22.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
156,30.2,-19.1,24.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
157,28.4,-19.0,26.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
158,28.4,-17.7,29.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
159,26.6,-19.8,26.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
160,26.6,-19.0,28.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
161,24.8,-17.9,33.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
162,23.0,-17.8,36.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
163,21.2,-16.9,42.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
164,21.2,-16.0,45.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
165,19.4,-15.0,53.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
166,21.2,-13.8,54.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
167,19.4,-13.9,58.0,0.14522768520046198,350.0,13.0,1016.9601196122912
168,19.4,-12.9,63.0,0.14522768520046198,330.0,6.0,1016.9601196122912
169,19.4,-12.9,63.0,0.14522768520046198,186.64889034745866,0.0,1016.9601196122912
170,21.2,-12.9,58.0,0.14522768520046198,186.64889034745866,0.0,1016.9601196122912
171,21.2,-12.9,58.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
172,23.0,-12.9,54.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
173,24.8,-11.9,54.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
174,28.4,-12.9,43.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
175,30.2,-13.9,37.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
176,30.2,-16.0,31.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
177,32.0,-15.9,29.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
178,32.0,-14.8,32.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
179,32.0,-15.9,29.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
180,30.2,-14.9,34.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
181,30.2,-14.9,34.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
182,28.4,-13.8,40.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
183,28.4,-12.9,43.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
184,28.4,-12.9,43.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
185,26.6,-13.0,46.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
186,26.6,-13.0,46.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
187,26.6,-12.0,50.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
188,26.6,-12.0,50.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
189,26.6,-11.0,54.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
190,26.6,-11.0,54.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
191,26.6,-11.0,54.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
192,26.6,-11.0,54.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
193,26.6,-9.9,59.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
194,26.6,-9.9,59.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
195,28.4,-9.0,59.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
196,30.2,-8.9,55.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
197,33.8,-8.8,48.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
198,35.6,-9.0,44.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
199,35.6,-9.9,41.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
200,37.4,-9.0,41.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
201,37.4,-9.0,41.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
202,35.6,-9.0,44.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
203,37.4,-9.0,41.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
204,35.6,-7.9,48.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
205,35.6,-7.9,48.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
206,37.4,-7.8,45.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
207,35.6,-6.8,52.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
208,35.6,-6.8,52.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
209,35.6,-6.8,52.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
210,35.6,-6.8,52.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
211,35.6,-7.9,48.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
212,35.6,-7.9,48.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
213,33.8,-8.0,51.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
214,33.8,-8.0,51.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
215,33.8,-8.0,51.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
216,35.6,-7.9,48.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
217,37.4,-9.0,41.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
218,39.2,-8.7,39.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
219,41.0,-10.0,33.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
220,42.8,-8.0,36.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
221,42.8,-8.7,34.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
222,44.6,-9.0,31.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
223,46.4,-9.0,29.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
224,46.4,-9.9,27.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
225,44.6,-9.0,31.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
226,44.6,-9.0,31.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
227,44.6,-9.0,31.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
228,44.6,-9.0,31.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
229,44.6,-7.8,34.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
230,42.8,-3.9,49.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
231,42.8,-1.9,57.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
232,41.0,-1.9,61.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
233,41.0,-3.8,53.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
234,42.8,-3.9,49.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
235,41.0,-3.8,53.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
236,39.2,-4.0,56.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
237,39.2,-4.0,56.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
238,37.4,-2.9,65.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
239,37.4,-2.9,65.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
240,37.4,-1.9,70.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
241,41.0,-2.8,57.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
242,44.6,-3.8,46.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
243,46.4,-4.8,40.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
244,48.2,-6.0,34.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
245,50.0,-7.7,28.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
246,50.0,-7.7,28.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
247,50.0,-7.7,28.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
248,48.2,-8.1,29.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
249,46.4,-6.9,34.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
250,44.6,-3.8,46.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
251,44.6,-6.0,39.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
252,44.6,-6.0,39.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
253,42.8,-4.8,46.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
254,42.8,-3.9,49.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
255,39.2,0.0,75.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
256,39.2,0.0,75.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
257,39.2,1.0,81.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
258,39.2,1.0,81.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
259,39.2,2.0,87.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
260,39.2,2.0,87.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
261,39.2,2.0,87.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
262,37.4,1.0,87.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
263,37.4,2.0,93.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
264,39.2,2.0,87.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
265,39.2,3.0,93.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
266,41.0,4.0,93.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
267,41.0,4.0,93.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
268,42.8,6.0,100.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
269,46.4,6.9,93.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
270,50.0,9.1,94.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
271,50.0,9.1,94.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
272,51.8,9.1,88.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
273,48.2,8.1,94.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
274,50.0,8.1,88.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
275,46.4,6.9,93.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
276,44.6,4.0,81.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
277,44.6,4.0,81.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
278,42.8,3.0,81.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
279,42.8,3.0,81.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
280,41.0,3.0,87.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
281,41.0,2.0,81.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
282,39.2,2.0,87.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
283,39.2,2.0,87.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
284,39.2,1.0,81.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
285,39.2,1.0,81.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
286,39.2,0.0,75.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
287,39.2,0.0,75.0,0.14522768520046198,186.64889034745866,9.904889306429213,1016.9601196122912
